TARGET_LifeExpectancy,Year,Status,AdultMortality,Alcohol,BMI,Under5LS,Polio,TotalExpenditure,Diphtheria,HIV-AIDS,GDP,Population,Thinness1-19years,IncomeCompositionOfResources,Schooling
59.9,2017,0,249.0,1.53,28.6,52.0,88.0,4.63,88.0,0.7,1524.45,27582821.0,6.2,0.575,3.376388603
62.2,2016,0,253.0,0.01,28.0,54.0,93.0,3.56,98.0,0.8,1604.1,26962563.0,6.4,0.576,3.420526275
62.1,2015,0,254.0,0.01,27.3,55.0,91.0,4.63,9.0,0.9,2032.23,26346251.0,6.6,0.57,3.391164992
62.6,2014,0,257.0,0.01,26.7,56.0,91.0,4.79,92.0,0.9,1825.4,2573349.0,6.7,0.563,3.346640106
61.5,2013,0,263.0,1.64,26.1,58.0,91.0,4.81,91.0,1.3,1763.98,25121796.0,6.9,0.554,3.301514804
68.0,2012,0,267.0,1.69,25.5,59.0,94.0,5.33,94.0,1.9,1470.2,2451214.0,7.1,0.547,3.240370349
67.8,2011,0,271.0,1.76,24.9,60.0,94.0,5.17,94.0,2.1,209.18,2393831.0,7.3,0.542,3.224903099
62.8,2010,0,275.0,1.78,24.2,61.0,92.0,4.85,93.0,2.2,1371.35,2329864.0,7.5,0.53,3.130495168
60.1,2009,0,28.0,1.25,23.6,61.0,94.0,5.3,94.0,2.6,22.05,227212.0,7.7,0.519,3.016620626
60.6,2008,0,288.0,1.7,23.0,62.0,84.0,4.64,84.0,2.9,1033.69,22113425.0,7.9,0.51,2.949576241
61.3,2007,0,296.0,1.5,22.4,62.0,85.0,4.51,84.0,3.1,557.95,215429.0,8.1,0.499,2.846049894
64.7,2006,0,34.0,1.46,21.8,62.0,81.0,3.96,8.0,3.2,473.98,2986536.0,8.4,0.491,2.774887385
57.2,2005,0,38.0,1.53,21.2,63.0,8.0,3.12,8.0,3.4,418.08,2446782.0,8.6,0.489,2.810693865
60.2,2004,0,31.0,1.6,2.7,63.0,8.0,3.7,78.0,3.5,44.22,19924522.0,8.8,0.484,2.75680975
60.3,2003,0,39.0,1.49,2.1,64.0,81.0,3.56,79.0,3.5,306.5,1942165.0,9.0,0.485,2.828427125
56.2,2002,0,38.0,1.6,19.5,65.0,88.0,3.0,88.0,3.6,294.69,18938762.0,9.2,0.48,2.774887385
74.9,2017,0,142.0,8.8,48.4,0.0,99.0,6.15,92.0,0.1,10317.66,127445.0,3.8,0.751,3.974921383
78.2,2016,0,143.0,8.42,47.4,0.0,81.0,6.1,97.0,0.1,9598.15,127445.0,3.8,0.749,3.974921383
71.7,2015,0,144.0,8.25,46.5,0.0,98.0,6.15,97.0,0.1,8910.29,127445.0,3.8,0.746,3.974921383
71.7,2014,0,146.0,8.07,45.6,0.0,98.0,6.36,97.0,0.1,8493.17,127445.0,3.8,0.744,3.974921383
74.0,2013,0,15.0,7.84,44.7,0.0,95.0,6.35,95.0,0.1,830.46,127445.0,3.8,0.741,3.974921383
75.2,2012,0,154.0,7.91,43.9,0.0,94.0,6.41,97.0,0.1,8249.55,127445.0,3.8,0.0,3.974921383
75.7,2011,0,158.0,8.42,43.1,0.0,99.0,6.24,99.0,0.1,8283.39,127445.0,3.8,0.0,3.949683532
72.0,2010,0,162.0,8.92,42.4,0.0,99.0,5.76,99.0,0.1,8900.58,127445.0,3.8,0.0,3.924283374
71.1,2009,0,164.0,9.06,41.8,0.0,96.0,5.88,96.0,0.1,8201.31,127445.0,3.9,0.0,3.911521443
74.5,2008,0,167.0,9.06,41.1,0.0,91.0,5.99,91.0,0.1,7576.49,127445.0,3.9,0.0,3.885871846
72.1,2007,0,169.0,8.8,4.5,0.0,99.0,5.5,99.0,0.1,7565.05,127445.0,3.9,0.0,3.860051813
72.4,2006,0,187.0,8.43,39.9,0.0,84.0,5.24,83.0,0.1,6536.52,127445.0,4.0,0.0,3.847076812
68.1,2005,0,173.0,9.75,39.4,0.0,98.0,5.89,97.0,0.1,6466.58,127445.0,4.0,0.0,3.820994635
78.9,2004,0,176.0,10.71,38.8,0.0,98.0,6.67,98.0,0.1,5927.3,127445.0,4.1,0.0,3.794733192
77.2,2003,0,178.0,9.61,38.2,0.0,96.0,7.67,96.0,0.1,582.35,127445.0,4.2,0.0,3.78153408
75.0,2002,0,182.0,9.4,37.7,0.0,97.0,6.62,97.0,0.1,5731.7,127445.0,4.3,0.0,3.754996671
61.9,2017,0,284.0,0.18,23.3,40.0,42.0,3.76,54.0,0.5,621.03,1291533.0,7.3,0.414,2.966479395
57.1,2016,0,299.0,0.01,22.7,41.0,42.0,5.64,51.0,0.5,629.44,118559.0,7.5,0.412,2.93257566
58.1,2015,0,284.0,0.01,22.2,41.0,63.0,5.49,63.0,1.0,60.67,11536615.0,7.7,0.406,2.915475947
61.0,2014,0,288.0,0.01,21.7,42.0,63.0,5.39,62.0,1.9,58.63,11281469.0,7.8,0.396,2.915475947
58.8,2013,0,29.0,0.22,21.2,43.0,63.0,4.73,63.0,2.0,514.41,113517.0,8.0,0.385,2.898275349
58.3,2012,0,291.0,0.2,2.8,44.0,62.0,4.55,64.0,2.2,491.4,179417.0,8.2,0.38,2.880972058
59.6,2011,0,297.0,0.18,2.3,46.0,6.0,3.85,57.0,2.3,489.09,1556524.0,8.4,0.376,2.846049894
56.9,2010,0,33.0,0.21,19.8,47.0,59.0,3.21,6.0,2.3,489.94,1323142.0,8.6,0.371,2.810693865
57.3,2009,0,36.0,0.19,19.4,48.0,46.0,3.8,63.0,2.4,55.39,196727.0,8.9,0.364,2.75680975
56.3,2008,0,317.0,0.16,19.0,49.0,53.0,3.2,57.0,2.6,332.29,9881428.0,9.1,0.356,2.664582519
56.1,2007,0,327.0,0.21,18.5,51.0,59.0,2.82,59.0,2.7,37.44,9679745.0,9.3,0.346,2.569046516
50.2,2006,0,334.0,0.34,18.1,53.0,65.0,3.14,6.0,2.8,432.69,949229.0,9.5,0.325,2.258317958
52.1,2005,0,338.0,0.18,17.7,55.0,61.0,3.45,57.0,2.9,41.66,939848.0,9.7,0.338,2.42899156
54.0,2004,0,337.0,0.21,17.3,56.0,56.0,3.76,53.0,3.0,361.55,9137345.0,9.9,0.329,2.34520788
51.6,2003,0,336.0,0.17,16.9,58.0,52.0,3.65,5.0,3.0,353.74,8971139.0,1.1,0.322,2.258317958
53.4,2002,0,328.0,0.17,16.6,60.0,47.0,3.46,46.0,3.0,38.66,888546.0,1.3,0.316,2.19089023
63.6,2017,0,24.0,5.85,49.9,18.0,56.0,5.7,6.0,0.5,912.29,171161.0,3.9,0.49,3.016620626
65.2,2016,0,245.0,0.01,48.8,19.0,55.0,7.56,48.0,0.5,93.09,1572466.0,3.9,0.487,3.016620626
65.0,2015,0,253.0,5.68,47.7,19.0,67.0,8.1,68.0,0.5,91.02,1431776.0,3.9,0.483,3.016620626
63.4,2014,0,259.0,5.68,46.5,20.0,67.0,9.88,67.0,0.8,858.87,128921.0,3.9,0.477,2.983286778
62.5,2013,0,259.0,5.68,45.3,20.0,67.0,1.41,68.0,1.5,83.93,114554.0,4.0,0.47,2.949576241
38.3,2012,0,682.0,5.76,44.2,58.0,66.0,8.9,66.0,1.9,741.75,9999617.0,4.0,0.47,2.93257566
65.1,2011,0,251.0,5.85,43.0,21.0,65.0,6.68,65.0,2.0,748.49,985287.0,4.1,0.466,2.915475947
62.2,2010,0,259.0,5.95,41.8,22.0,64.0,5.92,63.0,2.4,755.73,97529.0,4.2,0.462,2.898275349
61.1,2009,0,266.0,6.08,4.7,23.0,62.0,5.56,63.0,2.7,689.72,9556889.0,4.2,0.458,2.898275349
63.2,2008,0,28.0,6.18,39.6,23.0,61.0,5.7,6.0,3.3,62.13,949457.0,4.3,0.455,2.880972058
67.8,2007,0,29.0,5.57,38.5,24.0,6.0,4.41,6.0,3.9,521.15,926344.0,4.4,0.452,2.863564213
55.8,2006,0,32.0,6.1,37.5,24.0,58.0,5.61,55.0,4.3,434.5,9119178.0,4.5,0.45,2.846049894
59.7,2005,0,3.0,6.64,36.5,25.0,56.0,5.32,53.0,4.6,369.36,8976552.0,4.5,0.447,2.846049894
61.4,2004,0,33.0,6.1,35.6,26.0,54.0,5.47,48.0,4.8,440.34,8834733.0,4.6,0.444,2.828427125
57.3,2003,0,35.0,6.22,34.8,27.0,52.0,5.63,45.0,5.0,463.39,8692567.0,4.7,0.443,2.810693865
58.6,2002,0,35.0,4.79,34.0,28.0,5.0,6.6,41.0,5.1,517.98,85492.0,4.8,0.439,2.792848009
76.2,2017,0,147.0,3.1,51.0,4.0,97.0,8.29,97.0,0.3,2605.3,896829.0,2.1,0.623,3.346640106
71.7,2016,0,149.0,2.87,5.2,4.0,97.0,8.72,97.0,0.3,2511.84,889216.0,2.1,0.618,3.376388603
73.1,2015,0,15.0,3.11,49.3,4.0,97.0,9.15,97.0,0.4,2393.19,8657785.0,2.2,0.614,3.405877273
75.9,2014,0,151.0,3.11,48.4,4.0,97.0,9.78,97.0,0.4,2439.79,855646.0,2.2,0.614,3.405877273
76.5,2013,0,153.0,3.1,47.6,5.0,97.0,8.57,97.0,0.4,238.09,83516.0,2.2,0.611,3.420526275
73.0,2012,0,156.0,3.1,46.8,5.0,97.0,8.45,97.0,0.4,2164.8,8194778.0,2.3,0.606,3.391164992
74.2,2011,0,157.0,3.08,45.9,5.0,97.0,8.84,97.0,0.5,2033.35,83521.0,2.3,0.603,3.361547263
75.0,2010,0,159.0,3.14,45.1,5.0,93.0,8.4,93.0,0.6,1961.79,7872658.0,2.3,0.597,3.33166625
75.7,2009,0,16.0,3.16,44.3,6.0,94.0,7.89,94.0,0.7,1783.68,777972.0,2.4,0.59,3.301514804
70.9,2008,0,161.0,3.23,43.5,6.0,94.0,7.63,95.0,0.8,1610.14,754146.0,2.4,0.583,3.286335345
67.3,2007,0,163.0,3.23,42.8,6.0,98.0,7.81,98.0,0.9,1469.15,737343.0,2.5,0.577,3.255764119
72.1,2006,0,165.0,3.02,42.0,7.0,94.0,7.89,94.0,1.2,1363.78,724153.0,2.6,0.571,3.224903099
69.4,2005,0,166.0,3.04,41.2,7.0,92.0,8.29,92.0,1.4,1296.22,733821.0,2.6,0.566,3.209361307
70.9,2004,0,169.0,3.09,4.4,7.0,95.0,7.28,95.0,1.5,1268.82,6863157.0,2.7,0.561,3.178049716
71.8,2003,0,171.0,2.74,39.6,8.0,99.0,6.88,96.0,1.6,127.07,669361.0,2.7,0.557,3.146426545
69.0,2002,0,174.0,2.61,38.8,8.0,88.0,6.63,94.0,1.7,211.44,6524283.0,2.8,0.551,3.130495168
76.5,2017,1,134.0,12.22,64.8,0.0,99.0,7.6,99.0,0.1,13849.5,984328.0,1.6,0.834,3.949683532
77.2,2016,1,137.0,0.01,64.2,0.0,99.0,7.4,99.0,0.1,15812.13,9866468.0,1.7,0.834,3.974921383
73.5,2015,1,139.0,10.88,63.6,1.0,99.0,7.53,99.0,0.1,15247.25,989382.0,1.7,0.824,3.924283374
76.4,2014,1,146.0,11.27,63.0,1.0,99.0,7.74,99.0,0.1,14374.44,992362.0,1.7,0.823,3.924283374
76.4,2013,1,15.0,11.51,62.4,1.0,99.0,7.84,99.0,0.1,1622.75,9971727.0,1.7,0.821,3.924283374
72.6,2012,1,156.0,10.78,61.7,1.0,99.0,7.85,99.0,0.1,1484.6,123.0,1.8,0.817,3.911521443
72.6,2011,1,162.0,11.46,61.1,1.0,99.0,7.55,99.0,0.1,14523.23,12265.0,1.8,0.816,3.911521443
72.6,2010,1,165.0,11.64,6.5,1.0,99.0,7.33,99.0,0.1,17549.57,138188.0,1.9,0.812,3.911521443
73.2,2009,1,176.0,12.55,59.9,1.0,99.0,7.51,99.0,0.1,15503.77,15578.0,1.9,0.809,3.911521443
74.6,2008,1,177.0,13.16,59.3,1.0,99.0,8.1,99.0,0.1,12766.62,17137.0,2.0,0.802,3.898717738
74.4,2007,1,182.0,12.94,58.8,1.0,99.0,8.28,99.0,0.1,12501.13,18765.0,2.0,0.795,3.872983346
69.4,2006,1,18.0,13.28,58.2,1.0,99.0,8.8,99.0,0.1,1410.67,117146.0,2.1,0.793,3.911521443
75.4,2005,1,184.0,13.24,57.6,1.0,99.0,8.42,99.0,0.1,9403.8,1129552.0,2.1,0.784,3.860051813
73.0,2004,1,184.0,13.29,57.1,1.0,98.0,7.47,99.0,0.1,745.52,115868.0,2.2,0.775,3.820994635
73.5,2003,1,185.0,13.18,56.6,1.0,99.0,7.11,99.0,0.1,591.2,1187576.0,2.2,0.769,3.768288736
71.5,2002,1,193.0,12.22,56.1,1.0,99.0,7.6,99.0,0.1,5178.28,121971.0,2.3,0.761,3.728270376
82.8,2017,1,49.0,7.31,61.0,0.0,92.0,8.86,92.0,0.1,6422.58,33815.0,1.0,0.919,4.358898944
81.5,2016,1,49.0,7.45,6.6,0.0,9.0,8.86,9.0,0.1,58769.89,327386.0,1.0,0.915,4.358898944
80.6,2015,1,5.0,7.31,6.2,0.0,91.0,8.75,91.0,0.1,5355.16,323764.0,1.0,0.907,4.358898944
80.2,2014,1,5.0,7.81,59.7,0.0,89.0,8.68,89.0,0.1,49653.91,32716.0,1.0,0.901,4.324349662
80.1,2013,1,51.0,8.13,59.3,0.0,95.0,8.65,95.0,0.1,51.76,31914.0,0.9,0.894,4.312771731
81.8,2012,1,53.0,8.25,58.9,0.0,96.0,8.86,96.0,0.1,46677.62,31841.0,0.9,0.894,4.289522118
83.9,2011,1,55.0,10.22,58.5,0.0,96.0,9.12,96.0,0.1,4997.32,318499.0,0.9,0.894,4.289522118
81.2,2010,1,58.0,8.49,58.1,0.0,98.0,8.8,98.0,0.1,62244.33,317414.0,0.9,0.892,4.266145802
78.8,2009,1,59.0,7.53,57.8,0.0,97.0,8.75,97.0,0.1,76550.12,311566.0,0.9,0.887,4.266145802
78.9,2008,1,61.0,7.2,57.4,0.0,97.0,8.96,97.0,0.1,6287.17,33782.0,0.9,0.884,4.254409477
78.3,2007,1,62.0,7.05,56.9,0.0,95.0,9.21,95.0,0.1,62999.73,296734.0,0.9,0.879,4.23083916
90.5,2006,1,65.0,6.79,56.5,0.0,99.0,9.59,99.0,0.1,52547.34,29274.0,1.0,0.873,4.277849927
89.7,2005,1,65.0,6.61,55.9,0.0,97.0,1.7,97.0,0.1,4418.4,289521.0,1.0,0.866,4.195235393
81.6,2004,1,7.0,6.61,55.4,0.0,95.0,9.86,95.0,0.1,35835.76,287523.0,1.0,0.859,4.147288271
80.5,2003,1,72.0,6.37,54.8,0.0,92.0,9.12,92.0,0.1,32016.24,284968.0,1.0,0.854,4.135214626
82.6,2002,1,74.0,6.17,54.2,0.0,98.0,9.28,98.0,0.1,35630.98,28125.0,1.0,0.847,4.098780306
69.6,2017,0,181.0,1.59,18.7,1100.0,86.0,4.33,87.0,0.2,1806.77,1395398.0,26.7,0.615,3.405877273
69.6,2016,0,184.0,3.07,18.1,1200.0,84.0,4.69,85.0,0.2,1761.89,1293859294.0,26.8,0.607,3.405877273
64.6,2015,0,187.0,3.11,17.5,1300.0,82.0,4.53,83.0,0.2,1626.46,127856227.0,26.8,0.599,3.391164992
63.2,2014,0,19.0,3.1,17.0,1400.0,79.0,4.39,82.0,0.2,1620.62,126365852.0,26.9,0.59,3.361547263
64.5,2013,0,193.0,3.0,16.4,1500.0,79.0,4.33,82.0,0.2,1637.07,124723629.0,26.9,0.58,3.286335345
66.2,2012,0,196.0,2.77,15.9,1600.0,76.0,4.28,79.0,0.2,1507.26,12398691.0,27.0,0.569,3.224903099
67.7,2011,0,2.0,2.5,15.4,1700.0,73.0,4.38,74.0,0.2,21.64,121427132.0,27.0,0.563,3.240370349
67.7,2010,0,23.0,1.93,14.9,1800.0,69.0,4.34,7.0,0.3,1110.46,119714696.0,27.0,0.556,3.193743885
68.4,2009,0,26.0,1.59,14.4,1900.0,67.0,4.23,64.0,0.3,132.35,1179681239.0,27.1,0.546,3.146426545
64.9,2008,0,28.0,1.37,13.9,2000.0,66.0,4.25,65.0,0.3,887.33,1161977719.0,27.1,0.536,3.1144823
60.5,2007,0,211.0,1.27,13.5,2000.0,65.0,4.28,65.0,0.3,87.16,1144118674.0,27.2,0.526,3.065941943
63.5,2006,0,214.0,1.2,13.0,2100.0,58.0,4.22,63.0,0.3,695.88,1126135777.0,27.2,0.518,3.033150178
63.7,2005,0,216.0,1.19,12.6,2200.0,57.0,4.3,61.0,0.3,606.07,11827848.0,27.3,0.505,2.93257566
65.4,2004,0,219.0,1.1,12.2,2300.0,58.0,4.4,59.0,0.3,522.24,18987112.0,27.4,0.499,2.898275349
62.4,2003,0,222.0,1.0,11.8,2400.0,58.0,4.5,59.0,0.3,500.8,171477855.0,27.5,0.494,2.880972058
63.5,2002,0,224.0,0.93,11.4,2500.0,57.0,4.26,58.0,0.3,491.53,1535912.0,27.7,0.489,2.880972058
70.4,2017,0,176.0,0.06,27.4,136.0,8.0,2.79,78.0,0.3,3736.51,258162113.0,1.4,0.686,3.591656999
66.5,2016,0,179.0,0.09,26.5,142.0,8.0,2.85,78.0,0.3,3910.59,255131116.0,1.4,0.682,3.591656999
66.8,2015,0,181.0,0.09,25.6,148.0,86.0,2.93,85.0,0.3,406.18,25232263.0,1.5,0.677,3.591656999
68.3,2014,0,183.0,0.08,24.7,154.0,84.0,2.9,83.0,0.3,4130.51,248883232.0,1.5,0.669,3.54964787
67.1,2013,0,185.0,0.08,23.8,161.0,81.0,2.71,81.0,0.3,4070.39,24577511.0,1.6,0.662,3.507135583
67.2,2012,0,187.0,0.08,22.9,167.0,82.0,2.74,81.0,0.3,3487.1,242524123.0,1.6,0.656,3.478505426
64.3,2011,0,189.0,0.08,22.1,174.0,85.0,2.83,78.0,0.3,2524.98,23934478.0,1.7,0.645,3.420526275
68.7,2010,0,189.0,0.07,21.3,181.0,83.0,2.81,77.0,0.2,242.51,236159276.0,1.7,0.641,3.420526275
66.9,2009,0,19.0,0.06,2.5,188.0,77.0,3.1,73.0,0.2,2078.65,232989141.0,1.8,0.638,3.31662479
66.3,2008,0,191.0,0.06,19.7,194.0,78.0,2.91,72.0,0.1,1776.6,22983822.0,1.8,0.632,3.301514804
70.0,2007,0,19.0,0.06,19.0,201.0,79.0,2.79,72.0,0.1,142.16,22671273.0,1.9,0.629,3.33166625
65.0,2006,0,213.0,0.06,18.2,237.0,79.0,2.37,71.0,0.1,1286.4,223614649.0,1.9,0.624,3.31662479
68.2,2005,0,189.0,0.05,17.5,215.0,8.0,2.53,71.0,0.1,184.35,22545214.0,1.9,0.613,3.286335345
69.1,2004,0,189.0,0.05,16.7,222.0,8.0,2.27,7.0,0.1,1007.5,2175859.0,11.0,0.608,3.255764119
69.0,2003,0,188.0,0.06,16.0,229.0,77.0,2.23,76.0,0.1,837.74,2145652.0,11.0,0.604,3.255764119
64.8,2002,0,188.0,0.06,15.4,237.0,72.0,1.98,75.0,0.1,88.4,21154429.0,11.0,0.597,3.271085447
71.3,2017,0,182.0,0.17,59.1,38.0,63.0,4.245,58.0,0.1,5571.18,36115649.0,5.3,0.649,3.178049716
66.7,2016,0,199.0,0.01,58.5,39.0,67.0,5.54,64.0,0.1,754.6,3568.0,5.3,0.658,3.178049716
68.2,2015,0,17.0,0.01,57.8,39.0,7.0,5.92,68.0,0.1,7756.25,33883145.0,5.3,0.659,3.209361307
76.4,2014,0,147.0,0.01,57.2,39.0,7.0,5.26,69.0,0.1,7449.26,32776571.0,5.3,0.656,3.240370349
78.5,2013,0,144.0,0.17,56.5,39.0,8.0,3.32,79.0,0.1,6557.17,3172753.0,5.3,0.649,3.224903099
76.6,2012,0,145.0,0.19,55.8,39.0,74.0,3.82,74.0,0.1,507.08,376271.0,5.3,0.646,3.224903099
72.6,2011,0,148.0,0.2,55.2,39.0,78.0,4.65,78.0,0.1,4183.36,29894652.0,5.4,0.643,3.209361307
69.8,2010,0,167.0,0.17,54.5,38.0,71.0,3.93,69.0,0.1,5063.88,29111417.0,5.4,0.638,3.209361307
65.3,2009,0,227.0,0.14,53.8,38.0,74.0,3.69,57.0,0.1,3504.73,2839433.0,5.4,0.636,3.193743885
62.4,2008,0,249.0,0.03,53.2,38.0,63.0,3.0,59.0,0.1,2634.03,27697912.0,5.4,0.631,3.193743885
68.4,2007,0,29.0,0.18,52.5,37.0,69.0,4.13,65.0,0.1,2071.6,278426.0,5.4,0.628,3.178049716
71.4,2006,0,21.0,0.32,51.9,37.0,69.0,5.61,74.0,0.1,1558.83,2631669.0,5.4,0.603,3.130495168
66.9,2005,0,213.0,0.07,51.3,37.0,73.0,4.36,75.0,0.1,3844.05,25627626.0,5.5,0.616,3.065941943
76.1,2004,0,14.0,0.15,42.1,37.0,76.0,5.64,77.0,0.1,3844.05,24939299.0,5.5,0.614,3.016620626
69.1,2003,0,142.0,0.17,5.1,37.0,8.0,4.245,78.0,0.1,3844.05,24251649.0,5.6,0.607,2.949576241
68.3,2002,0,144.0,0.2,49.5,37.0,83.0,4.245,8.0,0.1,3844.05,23565413.0,5.6,0.603,2.93257566
82.8,2017,1,64.0,13.24,62.8,0.0,95.0,7.57,95.0,0.1,7463.84,4676835.0,0.3,0.92,4.312771731
79.8,2016,1,66.0,10.75,62.1,0.0,96.0,7.78,96.0,0.1,6219.73,4617225.0,0.3,0.91,4.312771731
80.9,2015,1,67.0,10.49,61.3,0.0,96.0,8.1,96.0,0.1,5862.94,4598294.0,0.3,0.902,4.312771731
84.0,2014,1,69.0,11.49,6.5,0.0,95.0,8.32,95.0,0.1,55139.13,4586897.0,0.3,0.895,4.301162634
85.8,2013,1,7.0,11.72,59.7,0.0,95.0,8.15,95.0,0.1,58875.63,4576794.0,0.3,0.909,4.301162634
87.1,2012,1,68.0,11.88,58.9,0.0,94.0,8.76,94.0,0.1,54363.22,456155.0,0.3,0.907,4.266145802
80.5,2011,1,77.0,11.41,58.2,0.0,94.0,9.53,94.0,0.1,58221.84,4535375.0,0.3,0.909,4.23083916
78.7,2010,1,75.0,12.66,57.4,0.0,93.0,8.64,93.0,0.1,68583.66,4489544.0,0.3,0.908,4.23083916
83.3,2009,1,75.0,13.59,56.6,0.0,92.0,7.57,92.0,0.1,68754.76,4398942.0,0.3,0.902,4.195235393
79.3,2008,1,78.0,13.44,55.8,0.0,91.0,7.22,91.0,0.1,60846.21,4273591.0,0.3,0.896,4.195235393
81.8,2007,1,78.0,13.31,55.1,0.0,9.0,7.27,9.0,0.1,6593.25,4159914.0,0.3,0.889,4.183300133
84.2,2006,1,82.0,13.32,54.4,0.0,89.0,7.34,89.0,0.1,53347.43,47262.0,0.3,0.88,4.135214626
78.6,2005,1,82.0,13.24,53.6,0.0,86.0,7.5,86.0,0.1,4611.21,3996521.0,0.3,0.87,4.098780306
78.4,2004,1,88.0,14.17,52.9,0.0,83.0,6.85,83.0,0.1,36443.9,3931947.0,0.3,0.862,4.062019202
77.4,2003,1,89.0,14.27,52.2,0.0,84.0,6.6,84.0,0.1,31610.38,3866243.0,0.3,0.857,4.049691346
72.8,2002,1,94.0,14.07,51.5,0.0,86.0,6.3,86.0,0.1,29390.95,385174.0,0.3,0.848,4.024922359
84.5,2017,1,56.0,8.37,63.6,2.0,93.0,8.82,93.0,0.1,391.05,673582.0,0.6,0.881,4.037325848
84.9,2016,1,57.0,7.56,63.1,2.0,95.0,9.25,95.0,0.1,39644.26,678914.0,0.6,0.877,4.037325848
82.4,2015,1,58.0,7.35,62.6,2.0,96.0,9.22,96.0,0.1,3961.75,6233948.0,0.5,0.876,4.062019202
81.0,2014,1,6.0,7.49,62.1,2.0,96.0,9.28,97.0,0.1,38991.82,59539717.0,0.5,0.877,4.074309757
78.8,2013,1,6.0,6.98,61.5,2.0,96.0,9.27,96.0,0.1,42934.85,59379449.0,0.5,0.872,3.449637662
80.6,2012,1,6.0,6.95,61.0,2.0,96.0,9.42,96.0,0.1,40151.3,59277417.0,0.5,0.869,4.049691346
81.3,2011,1,61.0,7.25,6.5,2.0,96.0,9.41,96.0,0.1,41414.07,5995365.0,0.5,0.868,4.037325848
81.3,2010,1,61.0,7.96,59.9,2.0,96.0,8.89,96.0,0.1,519.89,58826731.0,0.5,0.866,4.037325848
81.7,2009,1,63.0,8.37,59.4,2.0,97.0,8.48,97.0,0.1,1390.315,5843831.0,0.5,0.862,4.01248053
80.2,2008,1,65.0,8.44,58.8,2.0,97.0,8.82,96.0,0.1,3742.76,58143979.0,0.5,0.856,4.0
90.0,2007,1,66.0,8.65,58.2,2.0,97.0,8.71,95.0,0.1,35794.37,57969484.0,0.5,0.851,3.974921383
85.4,2006,1,66.0,8.98,57.6,3.0,97.0,8.49,94.0,0.1,34915.51,57685327.0,0.5,0.846,3.949683532
78.5,2005,1,72.0,9.3,57.0,3.0,97.0,8.17,96.0,0.1,30673.69,5731323.0,0.5,0.841,3.924283374
78.1,2004,1,72.0,9.25,56.4,3.0,96.0,5.64,93.0,0.1,24860.16,57597.0,0.5,0.836,3.898717738
81.2,2003,1,75.0,9.69,55.7,3.0,96.0,8.11,93.0,0.1,27.8,569741.0,0.5,0.828,3.860051813
79.8,2002,1,77.0,9.78,55.0,3.0,97.0,7.91,87.0,0.1,281.39,5694218.0,0.5,0.823,3.847076812
74.6,2017,0,125.0,3.63,54.2,1.0,91.0,5.21,91.0,0.5,5561.91,2871934.0,1.8,0.729,3.577708764
73.6,2016,0,133.0,3.83,53.5,1.0,93.0,5.36,92.0,0.5,5438.43,286287.0,1.8,0.727,3.577708764
75.4,2015,0,136.0,3.79,52.7,1.0,86.0,5.91,93.0,0.6,62.88,285187.0,1.8,0.727,3.577708764
72.5,2014,0,138.0,3.65,52.0,1.0,96.0,5.66,96.0,0.5,583.89,284992.0,1.8,0.725,3.577708764
75.0,2013,0,139.0,3.58,51.2,1.0,93.0,5.21,92.0,0.6,575.18,2829493.0,1.8,0.722,3.577708764
75.6,2012,0,138.0,3.55,5.5,1.0,94.0,5.3,94.0,0.5,5244.66,281721.0,1.8,0.721,3.563705936
74.8,2011,0,142.0,3.33,49.7,1.0,9.0,5.16,9.0,0.6,4808.59,28482.0,1.9,0.721,3.563705936
77.6,2010,0,145.0,3.51,48.9,1.0,91.0,5.4,91.0,0.4,551.59,279122.0,1.9,0.718,3.54964787
68.6,2009,0,148.0,3.64,48.1,1.0,94.0,4.87,92.0,0.9,518.02,2775467.0,1.9,0.714,3.535533906
74.5,2008,0,15.0,3.63,47.2,1.0,99.0,4.22,95.0,1.5,4830.75,276279.0,1.9,0.709,3.535533906
74.1,2007,0,161.0,3.59,46.3,1.0,99.0,4.7,99.0,1.9,540.12,2744673.0,1.9,0.706,3.521363372
69.9,2006,0,165.0,3.67,45.4,1.0,97.0,4.8,98.0,2.3,4166.37,2728777.0,1.9,0.689,3.33166625
74.4,2005,0,166.0,3.48,44.5,1.0,99.0,4.56,96.0,2.3,3881.05,2712511.0,1.9,0.694,3.449637662
73.0,2004,0,167.0,3.76,43.5,1.0,99.0,4.86,99.0,2.3,4028.08,2695446.0,2.0,0.69,3.420526275
72.9,2003,0,171.0,3.89,42.5,1.0,99.0,5.34,99.0,2.2,3802.26,267711.0,2.0,0.68,3.301514804
70.7,2002,0,171.0,3.46,41.6,1.0,95.0,5.81,93.0,2.2,377.3,2656864.0,2.0,0.682,3.376388603
84.2,2017,1,55.0,7.49,29.0,3.0,99.0,8.0,96.0,0.1,38611.03,127141.0,2.1,0.902,3.911521443
84.4,2016,1,57.0,0.01,28.6,3.0,99.0,1.23,96.0,0.1,4363.76,127276.0,2.0,0.899,3.911521443
81.3,2015,1,56.0,7.55,28.2,3.0,99.0,1.25,96.0,0.1,4988.98,127445.0,2.0,0.894,3.911521443
82.3,2014,1,58.0,7.39,27.8,3.0,99.0,1.17,97.0,0.1,5447.09,127629.0,1.9,0.889,3.911521443
